,date,smp_max,smp_min,smp_mean,supply,year,month,day,week,dayofweek,weekofyear,temp_max,temp_mean,temp_min
500,2019-06-16,188.45,130.31,145.13,62.72,2019,6,16,24,6,24,23.925,20.828124999999996,18.275000000000002
501,2019-06-17,235.98,135.17,187.17,65.36,2019,6,17,25,0,25,22.975,20.54375,17.875
502,2019-06-18,238.0,137.84,207.73,65.82,2019,6,18,25,1,25,22.4,20.834375,19.5
503,2019-06-19,237.75,140.51,211.85,66.68,2019,6,19,25,2,25,23.975,21.3875,19.125
504,2019-06-20,241.07,172.61,214.56,67.32,2019,6,20,25,3,25,24.6,22.04583333333333,18.925
505,2019-06-21,239.23,174.81,214.8,67.39,2019,6,21,25,4,25,25.049999999999997,22.513541666666665,20.200000000000003
506,2019-06-22,242.02,137.49,196.74,65.42,2019,6,22,25,5,25,24.400000000000002,21.677083333333332,19.425
507,2019-06-23,233.26,132.05,181.62,64.12,2019,6,23,25,6,25,23.7,21.145833333333332,18.8
508,2019-06-24,238.93,132.05,184.91,66.52,2019,6,24,26,0,26,24.1,21.195833333333333,18.25
509,2019-06-25,235.21,137.23,170.25,67.01,2019,6,25,26,1,26,26.45,23.067708333333332,19.25
510,2019-06-26,191.36,138.5,157.31,70.62,2019,6,26,26,2,26,24.075000000000003,22.012500000000003,19.6
511,2019-06-27,162.5,135.26,151.08,70.26,2019,6,27,26,3,26,25.424999999999997,23.122916666666665,21.8
512,2019-06-28,191.07,136.85,154.48,70.0,2019,6,28,26,4,26,25.225,22.988541666666666,20.525
513,2019-06-29,192.26,135.92,153.88,72.63,2019,6,29,26,5,26,25.875,23.840625000000003,22.125
514,2019-06-30,192.26,139.62,152.35,67.55,2019,6,30,26,6,26,24.824999999999996,22.810416666666665,21.299999999999997
515,2019-07-01,191.46,149.58,160.04,71.52,2019,7,1,27,0,27,24.3,22.313541666666666,21.025
516,2019-07-02,198.15,152.23,157.4,69.86,2019,7,2,27,1,27,23.825,22.092708333333334,20.525
517,2019-07-03,161.09,152.25,155.5,69.33,2019,7,3,27,2,27,23.8,21.916666666666664,20.55
518,2019-07-04,195.17,149.58,164.76,70.42,2019,7,4,27,3,27,25.700000000000003,22.295833333333338,19.125
519,2019-07-05,197.41,152.23,157.6,70.61,2019,7,5,27,4,27,27.25,23.784375,20.875
520,2019-07-06,196.48,149.5,160.09,68.56,2019,7,6,27,5,27,26.225,23.285416666666666,20.15
521,2019-07-07,193.29,149.4,159.54,65.37,2019,7,7,27,6,27,25.099999999999998,23.08125,21.699999999999996
522,2019-07-08,247.87,149.58,187.12,67.86,2019,7,8,28,0,28,23.275000000000002,21.798958333333335,20.675
523,2019-07-09,167.33,150.88,156.87,68.43,2019,7,9,28,1,28,23.349999999999998,21.894791666666666,20.65
524,2019-07-10,160.36,152.41,157.51,69.5,2019,7,10,28,2,28,22.974999999999998,21.8625,20.875
525,2019-07-11,161.19,149.58,155.71,70.13,2019,7,11,28,3,28,27.0,23.609375000000004,21.1
526,2019-07-12,167.08,149.58,158.54,70.37,2019,7,12,28,4,28,25.475,22.944791666666664,20.674999999999997
527,2019-07-13,172.13,149.5,156.47,66.27,2019,7,13,28,5,28,22.325,20.964583333333334,19.300000000000004
528,2019-07-14,170.0,149.4,158.25,69.22,2019,7,14,28,6,28,26.475,23.552083333333332,21.15
529,2019-07-15,163.47,149.26,157.7,72.48,2019,7,15,29,0,29,26.15,23.665625,21.3
530,2019-07-16,160.55,152.1,155.77,73.21,2019,7,16,29,1,29,26.575000000000003,23.9875,21.5
531,2019-07-17,197.86,149.58,159.14,75.92,2019,7,17,29,2,29,26.45,24.151041666666668,22.525000000000002
532,2019-07-18,250.98,151.56,175.32,73.2,2019,7,18,29,3,29,25.75,24.39270833333333,23.175
533,2019-07-19,187.16,150.61,172.2,75.87,2019,7,19,29,4,29,25.45,24.366666666666667,23.475
534,2019-07-20,193.13,150.07,160.55,70.26,2019,7,20,29,5,29,25.5,23.851041666666667,23.1
535,2019-07-21,189.26,149.4,160.63,74.05,2019,7,21,29,6,29,28.75,25.34583333333333,23.225
536,2019-07-22,248.9,149.58,174.43,81.4,2019,7,22,30,0,30,28.375,25.514488636363637,23.575
537,2019-07-23,194.51,149.97,167.3,82.75,2019,7,23,30,1,30,28.325,25.81145833333333,24.25
538,2019-07-24,189.78,149.88,168.8,83.35,2019,7,24,30,2,30,27.325,25.878125,24.825
539,2019-07-25,245.57,149.58,188.49,85.37,2019,7,25,30,3,30,27.775000000000002,26.086458333333333,25.049999999999997
540,2019-07-26,599.28,149.58,184.8,86.26,2019,7,26,30,4,30,28.5,26.496875,25.049999999999997
541,2019-07-27,158.52,131.91,153.05,82.91,2019,7,27,30,5,30,28.325,26.788541666666667,25.9
542,2019-07-28,172.18,147.07,156.41,83.66,2019,7,28,30,6,30,29.5,27.476041666666664,26.075
543,2019-07-29,166.63,148.73,157.88,89.53,2019,7,29,31,0,31,30.275,27.743750000000002,25.7
544,2019-07-30,198.61,147.11,160.05,93.28,2019,7,30,31,1,31,30.449999999999996,28.166666666666664,26.525
545,2019-07-31,192.15,146.2,163.09,93.33,2019,7,31,31,2,31,30.425,28.417708333333334,27.075
546,2019-08-01,171.92,150.57,164.78,93.97,2019,8,1,31,3,31,31.15,28.390625,26.375
547,2019-08-02,176.69,150.68,163.05,92.73,2019,8,2,31,4,31,30.6,28.114583333333332,25.5
548,2019-08-03,172.69,149.49,162.28,86.5,2019,8,3,31,5,31,30.675,28.09583333333333,25.65
549,2019-08-04,175.91,149.38,160.94,86.89,2019,8,4,31,6,31,30.95,28.09479166666667,26.125
550,2019-08-05,233.37,149.81,173.78,90.65,2019,8,5,32,0,32,30.199999999999996,27.7375,25.4
551,2019-08-06,230.47,149.56,177.38,92.51,2019,8,6,32,1,32,31.1,28.255208333333332,25.724999999999998
552,2019-08-07,233.62,149.56,181.13,95.82,2019,8,7,32,2,32,31.725,28.62708333333333,26.025
553,2019-08-08,230.02,152.3,181.09,96.54,2019,8,8,32,3,32,32.275,29.614583333333336,26.474999999999998
554,2019-08-09,232.85,151.88,179.34,92.95,2019,8,9,32,4,32,32.0,29.445833333333333,27.35
555,2019-08-10,234.57,149.49,171.37,86.02,2019,8,10,32,5,32,30.65,29.08125,28.25
556,2019-08-11,171.77,152.26,160.17,84.5,2019,8,11,32,6,32,28.6,27.846875,26.975
557,2019-08-12,232.21,149.56,174.33,91.15,2019,8,12,33,0,33,30.049999999999997,28.04791666666667,27.0
558,2019-08-13,231.05,149.56,174.1,94.01,2019,8,13,33,1,33,31.375,28.760416666666668,25.875
559,2019-08-14,177.13,149.56,164.25,92.76,2019,8,14,33,2,33,30.85,28.63125,26.525
560,2019-08-15,236.72,149.38,171.91,83.14,2019,8,15,33,3,33,29.65,27.585416666666667,26.025
561,2019-08-16,176.03,149.73,163.58,85.45,2019,8,16,33,4,33,30.475,27.403125,24.85
562,2019-08-17,178.35,149.51,162.44,85.26,2019,8,17,33,5,33,30.3,27.262500000000003,24.075000000000003
563,2019-08-18,176.51,149.28,159.75,79.04,2019,8,18,33,6,33,28.975,26.646875,25.125
564,2019-08-19,179.48,148.18,164.33,84.16,2019,8,19,34,0,34,28.6,26.211458333333333,24.075
565,2019-08-20,173.74,149.56,161.4,87.23,2019,8,20,34,1,34,29.799999999999997,27.054166666666667,25.1
566,2019-08-21,175.67,150.11,164.1,88.93,2019,8,21,34,2,34,30.125,27.129166666666666,25.424999999999997
567,2019-08-22,177.52,149.56,162.48,89.48,2019,8,22,34,3,34,30.45,27.572916666666664,25.424999999999997
568,2019-08-23,174.97,149.56,161.02,84.42,2019,8,23,34,4,34,29.65,26.771875,24.800000000000004
569,2019-08-24,180.8,151.51,161.28,76.74,2019,8,24,34,5,34,28.375,26.023958333333333,24.35
570,2019-08-25,176.11,151.16,160.93,72.08,2019,8,25,34,6,34,26.974999999999998,24.646874999999998,21.375
571,2019-08-26,174.93,149.56,162.1,81.03,2019,8,26,35,0,35,26.85,24.822916666666668,22.625
572,2019-08-27,178.22,152.35,161.24,86.55,2019,8,27,35,1,35,28.349999999999998,26.248958333333334,24.224999999999998
573,2019-08-28,178.9,151.81,161.82,80.11,2019,8,28,35,2,35,26.575,24.43958333333333,22.25
574,2019-08-29,172.24,151.45,163.09,73.5,2019,8,29,35,3,35,23.5,22.29375,21.049999999999997
575,2019-08-30,174.11,149.56,165.24,73.48,2019,8,30,35,4,35,27.8,24.572916666666668,21.25
576,2019-08-31,176.95,151.12,161.38,72.24,2019,8,31,35,5,35,27.825000000000003,24.103125,20.025
577,2019-09-01,185.02,162.75,168.05,68.53,2019,9,1,35,6,35,25.35,22.932291666666668,20.65
578,2019-09-02,190.04,161.59,169.32,77.45,2019,9,2,36,0,36,27.049999999999997,24.55,21.825
579,2019-09-03,186.95,159.49,169.06,77.69,2019,9,3,36,1,36,26.825000000000003,24.831250000000004,23.275000000000002
580,2019-09-04,226.51,159.32,180.7,75.84,2019,9,4,36,2,36,26.200000000000003,24.58645833333333,22.900000000000002
581,2019-09-05,219.42,156.8,181.7,79.59,2019,9,5,36,3,36,28.925,25.89375,23.975
582,2019-09-06,187.07,160.34,173.46,78.08,2019,9,6,36,4,36,27.725,26.3125,25.025
583,2019-09-07,190.6,159.16,166.85,73.42,2019,9,7,36,5,36,27.725,26.183333333333334,24.125
584,2019-09-08,181.68,159.35,167.43,71.04,2019,9,8,36,6,36,25.875,24.06458333333333,23.0
585,2019-09-09,187.5,160.15,167.3,80.2,2019,9,9,37,0,37,28.65,25.896875,24.049999999999997
586,2019-09-10,191.13,157.37,166.34,80.41,2019,9,10,37,1,37,28.675,26.44375,24.575
587,2019-09-11,174.33,161.79,164.68,79.41,2019,9,11,37,2,37,28.699999999999996,26.270833333333336,24.225
588,2019-09-12,190.1,156.47,165.9,67.16,2019,9,12,37,3,37,26.5,24.646874999999998,23.174999999999997
589,2019-09-13,171.49,153.09,163.48,62.04,2019,9,13,37,4,37,26.85,23.994791666666668,22.025
590,2019-09-14,186.38,159.41,168.55,67.73,2019,9,14,37,5,37,26.75,24.161458333333332,21.35
591,2019-09-15,190.17,156.59,166.6,71.33,2019,9,15,37,6,37,26.875,24.643750000000004,22.65
592,2019-09-16,172.59,159.69,168.8,74.87,2019,9,16,38,0,38,26.6,24.396874999999998,22.95
593,2019-09-17,174.29,158.95,167.1,71.66,2019,9,17,38,1,38,25.975,23.826041666666665,21.75
594,2019-09-18,174.09,160.95,167.77,71.15,2019,9,18,38,2,38,26.975,23.322916666666668,20.15
595,2019-09-19,177.83,161.62,167.11,69.44,2019,9,19,38,3,38,25.775000000000002,22.77916666666667,19.55
596,2019-09-20,173.29,159.28,167.03,68.76,2019,9,20,38,4,38,25.450000000000003,22.802083333333332,20.4
597,2019-09-21,177.19,81.92,158.94,64.56,2019,9,21,38,5,38,21.9,20.582291666666666,19.125
598,2019-09-22,183.06,77.57,164.08,61.41,2019,9,22,38,6,38,22.15,20.780208333333334,19.7
599,2019-09-23,182.41,160.99,168.43,65.95,2019,9,23,39,0,39,23.1,20.864583333333332,19.075
600,2019-09-24,184.92,154.21,167.83,66.15,2019,9,24,39,1,39,23.825000000000003,20.28541666666667,17.150000000000002
601,2019-09-25,175.83,159.41,166.66,66.81,2019,9,25,39,2,39,24.700000000000003,21.286458333333336,18.2
602,2019-09-26,181.86,160.17,167.82,69.96,2019,9,26,39,3,39,27.025,23.777083333333337,21.125
603,2019-09-27,183.07,81.88,161.72,72.16,2019,9,27,39,4,39,25.550000000000004,23.911458333333332,22.5
604,2019-09-28,185.84,161.22,167.86,73.89,2019,9,28,39,5,39,26.775,24.635416666666668,22.85
605,2019-09-29,174.42,78.32,161.98,72.28,2019,9,29,39,6,39,26.4,24.178125,22.825
606,2019-09-30,175.87,160.56,167.6,75.9,2019,9,30,40,0,40,26.45,23.865625,22.2
607,2019-10-01,182.38,163.9,170.75,73.51,2019,10,1,40,1,40,25.45,23.571875,20.625
608,2019-10-02,178.01,161.01,168.01,69.56,2019,10,2,40,2,40,26.825000000000003,24.06875,20.75
609,2019-10-03,187.58,117.52,166.95,66.38,2019,10,3,40,3,40,25.950000000000003,23.570833333333333,21.9
610,2019-10-04,173.84,161.81,168.94,69.97,2019,10,4,40,4,40,26.575000000000003,23.086458333333333,20.575000000000003
611,2019-10-05,180.4,132.45,169.4,64.88,2019,10,5,40,5,40,23.625,21.267708333333335,18.975
612,2019-10-06,186.57,161.1,170.99,64.26,2019,10,6,40,6,40,24.2,20.971875,17.9
613,2019-10-07,180.1,127.61,164.39,66.39,2019,10,7,41,0,41,23.85,21.674999999999997,19.775
614,2019-10-08,185.03,134.41,170.77,64.88,2019,10,8,41,1,41,22.95,20.279166666666665,17.675
615,2019-10-09,182.27,132.05,168.72,64.59,2019,10,9,41,2,41,21.049999999999997,17.632291666666667,14.025
616,2019-10-10,182.04,131.77,166.69,66.82,2019,10,10,41,3,41,22.900000000000002,18.61041666666667,14.075
617,2019-10-11,182.74,119.81,158.37,64.73,2019,10,11,41,4,41,23.700000000000003,20.773958333333333,17.375
618,2019-10-12,176.53,165.64,172.52,64.23,2019,10,12,41,5,41,24.200000000000003,21.39375,18.925
619,2019-10-13,175.61,157.5,166.51,62.4,2019,10,13,41,6,41,22.275,19.867708333333333,17.675
620,2019-10-14,188.13,90.93,161.0,65.2,2019,10,14,42,0,42,22.1,19.11145833333333,16.150000000000002
621,2019-10-15,183.96,130.22,166.74,66.77,2019,10,15,42,1,42,19.975,17.663541666666667,15.200000000000001
622,2019-10-16,183.64,128.26,166.46,66.3,2019,10,16,42,2,42,21.15,18.07604166666667,15.3
623,2019-10-17,191.62,92.47,163.73,66.72,2019,10,17,42,3,42,21.799999999999997,18.693749999999998,15.325000000000001
624,2019-10-18,191.92,85.84,162.1,66.04,2019,10,18,42,4,42,20.625,19.164583333333333,17.975
625,2019-10-19,193.91,62.04,146.69,63.52,2019,10,19,42,5,42,22.1,19.65833333333333,17.35
626,2019-10-20,188.88,59.26,161.69,63.34,2019,10,20,42,6,42,21.975,18.996875000000003,16.075
627,2019-10-21,192.63,92.27,158.68,66.09,2019,10,21,43,0,43,22.175,19.666666666666668,17.325
628,2019-10-22,192.62,93.25,162.16,66.56,2019,10,22,43,1,43,22.049999999999997,19.969791666666666,17.3
629,2019-10-23,187.32,92.76,150.39,67.47,2019,10,23,43,2,43,22.199999999999996,20.34375,19.25
630,2019-10-24,187.6,92.8,154.91,66.48,2019,10,24,43,3,43,21.799999999999997,19.927083333333332,18.400000000000002
631,2019-10-25,180.79,92.81,160.69,66.85,2019,10,25,43,4,43,23.150000000000002,19.778125,17.125
632,2019-10-26,183.74,96.28,140.82,64.51,2019,10,26,43,5,43,19.299999999999997,16.815624999999997,15.3
633,2019-10-27,184.84,96.38,148.24,63.31,2019,10,27,43,6,43,18.075,15.698958333333334,13.325000000000001
634,2019-10-28,192.42,97.54,157.74,67.14,2019,10,28,44,0,44,19.200000000000003,15.787500000000001,13.100000000000001
635,2019-10-29,188.74,131.63,165.8,66.97,2019,10,29,44,1,44,20.75,17.14270833333333,14.275
636,2019-10-30,190.44,103.54,145.03,67.02,2019,10,30,44,2,44,18.9,16.001041666666666,13.3
637,2019-10-31,182.03,103.54,155.29,67.3,2019,10,31,44,3,44,20.6,16.320833333333333,12.5
638,2019-11-01,181.95,77.18,154.36,67.0,2019,11,1,44,4,44,22.025,17.833333333333332,13.975
639,2019-11-02,180.73,63.77,150.42,63.8,2019,11,2,44,5,44,22.525000000000002,18.734375,15.675
640,2019-11-03,181.26,58.68,132.54,65.09,2019,11,3,44,6,44,19.825000000000003,17.807291666666664,16.175
641,2019-11-04,180.31,77.45,154.57,67.49,2019,11,4,45,0,45,20.65,17.17291666666667,14.799999999999999
642,2019-11-05,177.61,91.75,162.17,65.46,2019,11,5,45,1,45,19.625,16.86145833333333,14.325
643,2019-11-06,180.59,158.45,166.34,66.55,2019,11,6,45,2,45,19.174999999999997,15.818749999999998,12.425
644,2019-11-07,181.83,162.21,167.18,69.32,2019,11,7,45,3,45,18.6,15.859375,13.325
645,2019-11-08,177.69,91.85,164.59,67.85,2019,11,8,45,4,45,16.05,13.717708333333333,12.049999999999999
646,2019-11-09,183.51,92.65,158.2,65.51,2019,11,9,45,5,45,17.575000000000003,14.187500000000002,11.149999999999999
647,2019-11-10,182.71,89.23,153.95,65.53,2019,11,10,45,6,45,19.1,15.478124999999999,11.15
648,2019-11-11,179.89,90.34,162.04,70.77,2019,11,11,46,0,46,18.975,16.690625,14.45
649,2019-11-12,185.96,90.34,157.91,67.18,2019,11,12,46,1,46,17.575,14.541666666666666,11.75
650,2019-11-13,182.91,89.22,132.13,68.44,2019,11,13,46,2,46,18.5,15.264583333333333,11.925
651,2019-11-14,176.15,90.34,139.1,71.15,2019,11,14,46,3,46,14.649999999999999,11.396875,7.675000000000001
652,2019-11-15,171.65,151.17,163.85,71.25,2019,11,15,46,4,46,16.35,11.95625,6.925000000000001
653,2019-11-16,171.89,157.82,165.92,65.56,2019,11,16,46,5,46,20.9,16.235416666666666,11.975000000000001
654,2019-11-17,178.36,139.52,162.87,65.14,2019,11,17,46,6,46,22.875,20.430208333333333,16.875
655,2019-11-18,170.04,156.79,165.05,70.87,2019,11,18,47,0,47,21.599999999999998,14.8,11.025
656,2019-11-19,169.71,84.82,161.75,75.21,2019,11,19,47,1,47,11.700000000000001,10.336458333333333,9.25
657,2019-11-20,179.72,84.6,162.0,73.61,2019,11,20,47,2,47,11.975,9.867708333333335,7.575
658,2019-11-21,179.01,84.58,149.04,71.39,2019,11,21,47,3,47,16.924999999999997,12.816666666666666,7.725
659,2019-11-22,174.09,81.01,153.25,68.99,2019,11,22,47,4,47,20.900000000000002,17.139583333333334,13.475
660,2019-11-23,178.21,88.6,136.62,64.85,2019,11,23,47,5,47,20.825,17.920833333333334,14.75
661,2019-11-24,184.27,89.04,130.44,64.51,2019,11,24,47,6,47,20.175,18.053124999999998,14.75
662,2019-11-25,174.25,75.86,163.62,74.19,2019,11,25,48,0,48,14.425,11.046875,9.375
663,2019-11-26,166.94,85.96,160.66,72.18,2019,11,26,48,1,48,15.625,13.352083333333335,9.899999999999999
664,2019-11-27,172.87,85.52,150.38,77.38,2019,11,27,48,2,48,14.675,11.78125,9.524999999999999
665,2019-11-28,175.26,88.6,137.97,75.42,2019,11,28,48,3,48,13.1,10.770833333333334,8.425
666,2019-11-29,178.38,88.6,142.01,76.27,2019,11,29,48,4,48,12.4,9.916666666666666,7.6
667,2019-11-30,173.38,86.22,137.03,68.88,2019,11,30,48,5,48,17.1,12.334375,7.3500000000000005
668,2019-12-01,185.79,135.81,169.78,68.66,2019,12,1,48,6,48,16.175,12.805208333333333,11.55
669,2019-12-02,185.55,89.08,145.26,78.18,2019,12,2,49,0,49,12.3,10.013541666666667,7.425000000000001
670,2019-12-03,194.62,87.79,139.33,78.55,2019,12,3,49,1,49,10.55,8.55,6.725
671,2019-12-04,192.6,88.23,137.73,78.25,2019,12,4,49,2,49,13.725,10.45,7.6
672,2019-12-05,195.16,88.23,147.1,83.52,2019,12,5,49,3,49,11.5,8.444791666666667,5.55
673,2019-12-06,197.19,127.92,164.24,84.89,2019,12,6,49,4,49,6.475,4.73125,3.5999999999999996
674,2019-12-07,199.44,88.23,160.68,80.8,2019,12,7,49,5,49,9.600000000000001,6.757291666666666,3.875
675,2019-12-08,179.37,88.23,151.54,74.76,2019,12,8,49,6,49,10.8,8.640625,5.8
676,2019-12-09,176.7,88.23,153.32,80.93,2019,12,9,50,0,50,14.225,10.285416666666666,6.45
677,2019-12-10,191.04,88.23,145.43,75.2,2019,12,10,50,1,50,17.425,13.858333333333333,10.475
678,2019-12-11,180.72,88.23,148.62,77.07,2019,12,11,50,2,50,18.15,13.227083333333335,9.399999999999999
679,2019-12-12,188.45,88.23,141.82,81.14,2019,12,12,50,3,50,10.0,8.410416666666666,5.875
680,2019-12-13,169.18,88.23,122.79,77.47,2019,12,13,50,4,50,13.649999999999999,9.088541666666666,5.3500000000000005
681,2019-12-14,146.9,88.18,107.72,75.64,2019,12,14,50,5,50,13.524999999999999,10.398958333333335,7.375
682,2019-12-15,152.63,87.63,109.63,70.11,2019,12,15,50,6,50,16.675,12.359374999999998,7.4
683,2019-12-16,196.99,88.23,124.52,73.9,2019,12,16,51,0,51,17.400000000000002,14.590625,12.45
684,2019-12-17,145.51,85.65,107.8,73.88,2019,12,17,51,1,51,18.35,14.8625,11.625
685,2019-12-18,146.37,85.57,113.87,80.47,2019,12,18,51,2,51,11.55,9.596875,7.975
686,2019-12-19,146.32,85.56,115.52,81.56,2019,12,19,51,3,51,9.475,8.407291666666667,7.35
687,2019-12-20,197.87,85.44,113.8,80.89,2019,12,20,51,4,51,10.7,8.105208333333334,6.025
688,2019-12-21,153.66,83.73,104.44,77.5,2019,12,21,51,5,51,10.525,8.102083333333333,5.825
689,2019-12-22,138.02,82.35,99.62,76.96,2019,12,22,51,6,51,11.275,9.663541666666667,7.2
690,2019-12-23,144.25,85.57,99.13,81.7,2019,12,23,52,0,52,12.7,9.59375,6.625
691,2019-12-24,420.83,84.57,130.21,81.29,2019,12,24,52,1,52,12.524999999999999,9.244791666666666,7.25
692,2019-12-25,146.35,85.78,91.86,73.07,2019,12,25,52,2,52,15.125,11.540624999999999,7.75
693,2019-12-26,148.89,85.61,98.85,82.38,2019,12,26,52,3,52,13.35,10.540625,6.925
694,2019-12-27,204.7,85.47,138.92,84.65,2019,12,27,52,4,52,7.375,6.288541666666667,5.225
695,2019-12-28,143.94,89.84,131.05,80.27,2019,12,28,52,5,52,10.25,7.123958333333333,4.6
696,2019-12-29,151.05,83.58,121.39,72.94,2019,12,29,52,6,52,16.05,11.697916666666666,6.975
697,2019-12-30,149.26,85.85,111.14,77.65,2019,12,30,1,0,1,13.950000000000001,12.076041666666667,7.699999999999999
698,2019-12-31,151.84,87.38,121.19,90.01,2019,12,31,1,1,1,7.2,3.5166666666666666,2.075
699,2020-01-01,154.95,84.89,107.36,81.3,2020,1,1,1,2,1,7.075,4.998958333333333,2.75
700,2020-01-02,207.32,88.79,120.82,80.69,2020,1,2,1,3,1,9.649999999999999,7.763541666666667,5.3
701,2020-01-03,152.22,88.79,115.41,79.2,2020,1,3,1,4,1,11.475,8.820833333333333,6.35
702,2020-01-04,150.43,79.39,111.94,80.59,2020,1,4,1,5,1,11.4,8.33125,5.575
703,2020-01-05,202.96,88.79,115.54,77.7,2020,1,5,1,6,1,12.149999999999999,8.580208333333333,5.075
704,2020-01-06,149.02,88.79,114.33,75.77,2020,1,6,2,0,2,17.4,14.119791666666666,10.125
705,2020-01-07,90.68,84.99,88.47,73.05,2020,1,7,2,1,2,19.900000000000002,17.797916666666666,13.174999999999999
706,2020-01-08,90.57,82.55,88.71,86.85,2020,1,8,2,2,2,12.775,8.338541666666668,6.4750000000000005
707,2020-01-09,152.84,85.83,109.34,86.28,2020,1,9,2,3,2,8.025,7.226041666666667,6.275
708,2020-01-10,204.67,86.89,113.74,81.83,2020,1,10,2,4,2,11.024999999999999,7.878442028985507,4.825
709,2020-01-11,150.12,79.37,109.24,81.19,2020,1,11,2,5,2,9.125,8.310416666666667,7.0249999999999995
710,2020-01-12,131.37,79.63,95.92,83.29,2020,1,12,2,6,2,8.375,7.2281249999999995,6.1
711,2020-01-13,201.08,88.79,131.02,87.61,2020,1,13,3,0,3,8.524999999999999,6.676041666666666,4.8999999999999995
712,2020-01-14,155.69,86.72,107.74,93.73,2020,1,14,3,1,3,6.175000000000001,4.536458333333333,2.9499999999999997
713,2020-01-15,204.29,86.9,114.96,91.51,2020,1,15,3,2,3,7.299999999999999,5.422916666666667,3.425
714,2020-01-16,211.86,87.06,123.36,88.81,2020,1,16,3,3,3,8.05,6.298958333333333,4.85
715,2020-01-17,154.99,86.9,106.64,91.36,2020,1,17,3,4,3,9.075,7.053125,5.4
716,2020-01-18,151.04,81.22,106.0,87.43,2020,1,18,3,5,3,8.725,6.6343749999999995,4.85
717,2020-01-19,155.32,84.92,106.77,83.52,2020,1,19,3,6,3,9.75,7.809375,5.25
718,2020-01-20,152.78,86.49,112.4,88.97,2020,1,20,4,0,4,10.325,8.166666666666666,6.2
719,2020-01-21,208.76,87.15,123.61,86.26,2020,1,21,4,1,4,10.45,7.067708333333334,4.300000000000001
720,2020-01-22,207.03,87.11,126.0,83.08,2020,1,22,4,2,4,13.600000000000001,11.043750000000001,8.375
721,2020-01-23,152.37,86.49,111.6,75.65,2020,1,23,4,3,4,13.4,11.717708333333333,10.5
722,2020-01-24,152.68,72.64,95.86,71.58,2020,1,24,4,4,4,13.5,11.340625000000001,9.75
723,2020-01-25,155.46,85.94,99.77,70.02,2020,1,25,4,5,4,13.85,12.146875,9.75
724,2020-01-26,92.32,72.64,88.38,72.42,2020,1,26,4,6,4,12.7,11.515625,10.325
725,2020-01-27,154.46,78.95,94.07,76.64,2020,1,27,5,0,5,10.85,9.70625,7.8999999999999995
726,2020-01-28,156.57,84.8,103.05,80.25,2020,1,28,5,1,5,11.325000000000001,9.486458333333333,8.0
727,2020-01-29,154.78,86.99,109.21,82.9,2020,1,29,5,2,5,11.125,9.038541666666667,7.424999999999999
728,2020-01-30,203.15,84.87,112.85,84.85,2020,1,30,5,3,5,9.75,7.86875,6.425
729,2020-01-31,205.89,84.8,117.22,86.06,2020,1,31,5,4,5,8.6,6.940625,5.175
730,2020-02-01,194.91,82.33,145.08,81.27,2020,2,1,5,5,5,10.775,7.665625,4.65
731,2020-02-02,146.89,74.43,105.99,81.55,2020,2,2,5,6,5,10.7,7.621875,5.1499999999999995
732,2020-02-03,206.45,83.81,116.21,86.64,2020,2,3,6,0,6,10.25,7.376041666666667,4.675000000000001
733,2020-02-04,197.81,84.18,121.4,85.41,2020,2,4,6,1,6,9.025,5.819791666666667,2.925
734,2020-02-05,203.97,82.65,114.89,90.87,2020,2,5,6,2,6,7.425,4.296875,1.775
735,2020-02-06,199.18,84.12,120.97,90.06,2020,2,6,6,3,6,5.625,3.1937499999999996,0.8250000000000001
736,2020-02-07,201.69,84.28,123.62,84.37,2020,2,7,6,4,6,9.0,6.554166666666667,4.35
737,2020-02-08,152.36,77.42,93.72,84.11,2020,2,8,6,5,6,8.9,6.844791666666667,4.775
738,2020-02-09,146.77,74.88,93.66,82.41,2020,2,9,6,6,6,8.600000000000001,6.188541666666667,4.25
739,2020-02-10,173.09,82.82,113.48,83.3,2020,2,10,7,0,7,14.5,10.012500000000001,5.6
740,2020-02-11,199.75,84.91,121.86,75.87,2020,2,11,7,1,7,14.15,10.616666666666667,6.325
741,2020-02-12,197.67,84.45,109.97,77.11,2020,2,12,7,2,7,15.825,13.1875,10.475
742,2020-02-13,198.27,85.02,111.64,74.24,2020,2,13,7,3,7,14.9,11.921875,9.9
743,2020-02-14,201.01,84.3,103.99,73.26,2020,2,14,7,4,7,16.175,13.228125,10.6
744,2020-02-15,153.83,84.16,97.63,67.03,2020,2,15,7,5,7,19.225,15.596874999999999,12.175
745,2020-02-16,132.46,74.43,85.7,83.08,2020,2,16,7,6,7,13.225000000000001,6.270833333333334,3.05
746,2020-02-17,86.45,80.43,85.15,91.7,2020,2,17,8,0,8,3.65,2.0239583333333333,0.55
747,2020-02-18,194.37,80.37,115.3,89.34,2020,2,18,8,1,8,7.225,4.505208333333333,0.9749999999999999
748,2020-02-19,200.18,83.33,127.68,84.65,2020,2,19,8,2,8,10.075,6.571875,2.925
749,2020-02-20,192.29,80.65,116.47,83.48,2020,2,20,8,3,8,13.175,9.375,6.025
750,2020-02-21,198.25,79.8,137.03,76.18,2020,2,21,8,4,8,15.650000000000002,11.919791666666667,6.499999999999999
751,2020-02-22,162.12,75.94,93.11,78.85,2020,2,22,8,5,8,14.024999999999999,10.9875,6.8999999999999995
